Unit_Price,Total_Price,Discount,Quantity,Customer_Type,Cluster
1.92,24.96,0.0,13.0,B2C,0
2.02,163.62,0.1,90.0,B2B,1
1.84,99.36,0.1,60.0,B2B,1
1.24,14.880000000000003,0.0,12.0,B2C,0
0.47,6.77,0.1,16.0,B2B,3
1.14,7.579999999999998,0.05,7.0,B2B,3
3.03,77.72,0.05,27.0,B2B,2
0.3599999999999999,3.0799999999999983,0.05,9.0,B2B,3
1.5,1.4200000000000017,0.05,1.0,B2B,3
0.6600000000000001,52.27,0.1,88.0,B2B,1
4.63,52.78,0.05,12.0,B2B,2
0.44999999999999996,9.399999999999999,0.05,22.0,B2B,3
1.45,24.8,0.05,18.0,B2B,3
0.68,37.47,0.05,58.0,B2B,3
2.24,12.100000000000001,0.1,6.0,B2B,3
1.65,108.16,0.05,69.0,B2B,1
1.88,39.29,0.05,22.0,B2B,3
1.41,15.509999999999998,0.0,11.0,B2C,0
2.05,8.2,0.0,4.0,B2C,0
4.32,17.28,0.0,4.0,B2C,2
1.66,33.12,0.05,21.0,B2B,3
3.31,9.93,0.0,3.0,B2C,2
2.24,13.439999999999998,0.0,6.0,B2C,0
1.6,33.44,0.05,22.0,B2B,3
0.83,3.1499999999999986,0.05,4.0,B2B,3
1.71,146.2,0.1,95.0,B2B,1
1.58,93.06,0.05,62.0,B2B,1
1.02,1.0200000000000031,0.0,1.0,B2C,0
3.21,44.94,0.0,14.0,B2C,2
3.56,53.4,0.0,15.0,B2C,2
1.33,17.29,0.0,13.0,B2C,0
1.37,7.399999999999999,0.1,6.0,B2B,3
1.26,70.62,0.05,59.0,B2B,1
1.49,19.37,0.0,13.0,B2C,0
1.86,88.72,0.1,53.0,B2B,1
1.37,20.82,0.05,16.0,B2B,3
1.04,15.600000000000001,0.0,15.0,B2C,0
3.13,124.89,0.05,42.0,B2B,1
1.22,96.62,0.1,88.0,B2B,1
1.74,1.740000000000002,0.0,1.0,B2C,0
4.35,34.8,0.0,8.0,B2C,2
1.54,86.32,0.05,59.0,B2B,1
1.77,89.21,0.1,56.0,B2B,1
0.56,4.259999999999998,0.05,8.0,B2B,3
1.74,1.740000000000002,0.0,1.0,B2C,0
0.72,28.73,0.05,42.0,B2B,3
3.36,105.67,0.15,37.0,B2B,1
1.41,16.92,0.0,12.0,B2C,0
0.98,15.829999999999998,0.05,17.0,B2B,3
0.82,71.59,0.1,97.0,B2B,1
0.71,22.36,0.1,35.0,B2B,3
3.12,43.68,0.0,14.0,B2C,2
2.17,101.56,0.1,52.0,B2B,1
0.6499999999999999,3.700000000000003,0.05,6.0,B2B,3
2.22,12.649999999999999,0.05,6.0,B2B,3
2.58,34.31,0.05,14.0,B2B,3
0.8,36.72,0.1,51.0,B2B,3
2.46,92.99,0.1,42.0,B2B,1
2.32,37.47,0.05,17.0,B2B,3
3.33,130.2,0.15,46.0,B2B,1
2.86,154.44,0.1,60.0,B2B,1
0.51,6.43,0.1,14.0,B2B,3
2.09,11.91,0.05,6.0,B2B,3
1.46,13.14,0.0,9.0,B2C,0
0.91,12.280000000000001,0.1,15.0,B2B,3
0.5,3.799999999999997,0.05,8.0,B2B,3
2.19,91.54,0.05,44.0,B2B,1
1.68,23.94,0.05,15.0,B2B,3
2.09,11.91,0.05,6.0,B2B,3
0.5899999999999999,2.950000000000003,0.0,5.0,B2C,0
0.6499999999999999,33.34,0.05,54.0,B2B,3
1.82,144.14,0.1,88.0,B2B,1
0.7,23.94,0.05,36.0,B2B,3
1.66,26.89,0.1,18.0,B2B,3
1.27,41.15,0.1,36.0,B2B,3
3.31,19.86,0.0,6.0,B2C,2
0.75,53.55,0.15,84.0,B2B,1
2.31,24.95,0.1,12.0,B2B,3
0.48,3.6499999999999986,0.05,8.0,B2B,3
0.89,8.46,0.05,10.0,B2B,3
1.49,115.33,0.1,86.0,B2B,1
1.6,77.52,0.15,57.0,B2B,1
1.63,3.259999999999998,0.0,2.0,B2C,0
2.11,154.35,0.05,77.0,B2B,1
1.11,6.329999999999998,0.05,6.0,B2B,3
2.07,94.39000000000001,0.05,48.0,B2B,1
4.22,16.88,0.0,4.0,B2C,2
0.6499999999999999,1.8500000000000014,0.05,3.0,B2B,3
4.55,38.9,0.05,9.0,B2B,2
2.76,136.34,0.05,52.0,B2B,1
1.39,95.69999999999999,0.15,81.0,B2B,1
0.73,63.07,0.1,96.0,B2B,1
4.54,104.19,0.15,27.0,B2B,1
2.3,67.74,0.05,31.0,B2B,3
1.54,7.699999999999999,0.0,5.0,B2C,0
2.93,38.09,0.0,13.0,B2C,2
1.63,146.7,0.1,100.0,B2B,1
2.12,86.6,0.05,43.0,B2B,1
1.46,24.97,0.05,18.0,B2B,3
1.08,43.09,0.05,42.0,B2B,3
0.6600000000000001,14.420000000000002,0.05,23.0,B2B,3
0.6299999999999999,4.409999999999997,0.0,7.0,B2C,0
1.14,70.4,0.05,65.0,B2B,1
2.48,73.66,0.1,33.0,B2B,1
0.6600000000000001,1.6799999999999997,0.15,3.0,B2B,3
0.6000000000000001,14.82,0.05,26.0,B2B,3
1.09,7.25,0.05,7.0,B2B,3
1.49,4.469999999999999,0.0,3.0,B2C,0
2.93,158.22,0.1,60.0,B2B,1
1.53,81.4,0.05,56.0,B2B,1
1.46,99.86,0.1,76.0,B2B,1
0.6099999999999999,17.11,0.15,33.0,B2B,3
0.99,3.960000000000001,0.0,4.0,B2C,0
0.84,15.16,0.05,19.0,B2B,3
3.67,25.69,0.0,7.0,B2C,2
0.72,21.89,0.05,32.0,B2B,3
2.28,31.92,0.0,14.0,B2C,0
1.11,53.78,0.05,51.0,B2B,3
2.52,165.19,0.05,69.0,B2B,1
1.61,22.94,0.05,15.0,B2B,3
0.86,38.4,0.05,47.0,B2B,3
2.31,13.86,0.0,6.0,B2C,0
0.93,8.369999999999997,0.0,9.0,B2C,0
2.22,95.9,0.1,48.0,B2B,1
1.07,10.7,0.0,10.0,B2C,0
1.99,88.85,0.05,47.0,B2B,1
1.23,11.07,0.0,9.0,B2C,0
2.52,136.46,0.05,57.0,B2B,1
4.35,52.2,0.0,12.0,B2C,2
1.86,9.3,0.0,5.0,B2C,0
1.74,115.88,0.1,74.0,B2B,1
1.04,57.1,0.1,61.0,B2B,1
0.99,14.850000000000001,0.0,15.0,B2C,0
1.04,3.1199999999999974,0.0,3.0,B2C,0
2.08,132.6,0.15,75.0,B2B,1
0.5899999999999999,0.5900000000000034,0.0,1.0,B2C,0
0.87,12.399999999999999,0.05,15.0,B2B,3
1.83,13.18,0.1,8.0,B2B,3
2.13,14.91,0.0,7.0,B2C,0
3.21,28.89,0.0,9.0,B2C,2
1.42,17.04,0.0,12.0,B2C,0
1.27,19.05,0.0,15.0,B2C,0
0.6400000000000001,23.1,0.05,38.0,B2B,3
0.69,21.63,0.05,33.0,B2B,3
3.86,106.34,0.05,29.0,B2B,2
1.19,55.39,0.05,49.0,B2B,3
2.01,48.84,0.1,27.0,B2B,3
2.65,78.7,0.1,33.0,B2B,1
0.89,51.44,0.15,68.0,B2B,1
0.96,1.9200000000000017,0.0,2.0,B2C,0
1.27,28.58,0.1,25.0,B2B,3
2.02,159.98000000000002,0.1,88.0,B2B,1
1.48,115.74,0.15,92.0,B2B,1
2.05,62.73,0.15,36.0,B2B,1
0.52,22.72,0.05,46.0,B2B,3
0.77,59.6,0.1,86.0,B2B,1
1.5,132.3,0.1,98.0,B2B,1
1.6,14.399999999999999,0.1,10.0,B2B,3
3.11,6.219999999999999,0.0,2.0,B2C,2
3.03,84.54,0.1,31.0,B2B,1
1.39,116.34,0.1,93.0,B2B,1
1.0,86.4,0.1,96.0,B2B,1
2.16,108.76,0.05,53.0,B2B,1
2.32,14.619999999999997,0.1,7.0,B2B,3
2.15,154.8,0.1,80.0,B2B,1
1.66,13.280000000000001,0.0,8.0,B2C,0
2.93,35.16,0.0,12.0,B2C,2
0.6400000000000001,1.2800000000000011,0.0,2.0,B2C,0
1.24,77.0,0.1,69.0,B2B,1
2.11,132.93,0.1,70.0,B2B,1
4.22,4.219999999999999,0.0,1.0,B2C,2
2.27,112.36,0.1,55.0,B2B,1
3.1,166.0,0.15,63.0,B2B,1
1.1,25.08,0.05,24.0,B2B,3
1.88,18.8,0.0,10.0,B2C,0
0.94,12.689999999999998,0.1,15.0,B2B,3
1.25,77.56,0.15,73.0,B2B,1
0.89,17.62,0.1,22.0,B2B,3
1.39,66.3,0.1,53.0,B2B,1
0.88,44.88,0.15,60.0,B2B,1
2.21,13.259999999999998,0.0,6.0,B2C,0
1.84,20.98,0.05,12.0,B2B,3
2.95,33.63,0.05,12.0,B2B,2
0.68,18.97,0.1,31.0,B2B,3
2.07,165.81,0.1,89.0,B2B,1
1.07,6.420000000000002,0.0,6.0,B2C,0
4.12,164.59,0.15,47.0,B2B,1
3.46,20.76,0.0,6.0,B2C,2
1.98,9.399999999999999,0.05,5.0,B2B,3
2.24,34.05,0.05,16.0,B2B,3
1.08,37.91,0.1,39.0,B2B,3
1.09,23.82,0.05,23.0,B2B,3
1.73,1.4699999999999989,0.15,1.0,B2B,3
1.99,7.960000000000001,0.0,4.0,B2C,0
1.39,52.82,0.05,40.0,B2B,3
0.99,84.15,0.15,100.0,B2B,1
1.99,25.87,0.0,13.0,B2C,0
1.64,82.57,0.05,53.0,B2B,1
0.6699999999999999,11.46,0.05,18.0,B2B,3
0.54,20.01,0.05,39.0,B2B,3
1.99,9.95,0.0,5.0,B2C,0
1.76,90.29,0.05,54.0,B2B,1
2.8,123.48,0.1,49.0,B2B,1
0.6299999999999999,10.77,0.05,18.0,B2B,3
1.29,78.43,0.05,64.0,B2B,1
0.77,42.43,0.05,58.0,B2B,3
1.65,117.56,0.05,75.0,B2B,1
1.0,0.9500000000000028,0.05,1.0,B2B,3
0.99,4.950000000000003,0.0,5.0,B2C,0
1.94,53.45,0.05,29.0,B2B,3
0.75,14.25,0.05,20.0,B2B,3
0.9,8.100000000000001,0.1,10.0,B2B,3
5.03,20.12,0.0,4.0,B2C,2
1.72,6.539999999999999,0.05,4.0,B2B,3
0.5699999999999998,23.83,0.05,44.0,B2B,3
1.04,9.880000000000003,0.05,10.0,B2B,3
0.82,7.009999999999998,0.05,9.0,B2B,3
1.1,34.48,0.05,33.0,B2B,3
2.65,81.09,0.15,36.0,B2B,1
1.49,4.469999999999999,0.0,3.0,B2C,0
2.31,106.03,0.1,51.0,B2B,1
0.41999999999999993,7.579999999999998,0.05,19.0,B2B,3
1.69,88.22,0.1,58.0,B2B,1
0.87,11.57,0.05,14.0,B2B,3
0.48,7.34,0.1,17.0,B2B,3
1.05,3.1499999999999986,0.0,3.0,B2C,0
3.14,47.73,0.05,16.0,B2B,2
1.19,103.89,0.1,97.0,B2B,1
2.6,166.14,0.1,71.0,B2B,1
1.01,40.3,0.05,42.0,B2B,3
3.78,10.77,0.05,3.0,B2B,2
0.5899999999999999,2.3599999999999994,0.0,4.0,B2C,0
2.09,92.16999999999999,0.1,49.0,B2B,1
4.74,61.62,0.0,13.0,B2C,2
1.32,100.98000000000002,0.1,85.0,B2B,1
0.86,19.61,0.05,24.0,B2B,3
0.94,69.37,0.1,82.0,B2B,1
1.58,3.1599999999999966,0.0,2.0,B2C,0
1.44,54.72,0.05,40.0,B2B,3
1.62,52.33,0.05,34.0,B2B,3
1.92,58.37,0.05,32.0,B2B,3
3.31,43.03,0.0,13.0,B2C,2
1.2,75.6,0.1,70.0,B2B,1
0.3900000000000001,24.22,0.1,69.0,B2B,3
1.67,57.11,0.1,38.0,B2B,3
2.11,2.1099999999999994,0.0,1.0,B2C,0
1.16,80.39,0.1,77.0,B2B,1
1.64,87.07999999999998,0.1,59.0,B2B,1
0.3599999999999999,9.23,0.05,27.0,B2B,3
2.08,29.64,0.05,15.0,B2B,3
1.74,19.14,0.0,11.0,B2C,0
1.63,22.82,0.0,14.0,B2C,0
1.61,6.439999999999998,0.0,4.0,B2C,0
1.55,9.3,0.0,6.0,B2C,0
1.74,101.78999999999999,0.1,65.0,B2B,1
3.31,135.21,0.05,43.0,B2B,1
0.97,45.15,0.05,49.0,B2B,3
1.59,3.1799999999999997,0.0,2.0,B2C,0
1.53,58.14,0.05,40.0,B2B,3
0.89,3.5600000000000023,0.0,4.0,B2C,0
2.37,29.27,0.05,13.0,B2B,3
0.54,4.859999999999999,0.1,10.0,B2B,3
2.72,129.2,0.05,50.0,B2B,1
0.93,10.23,0.0,11.0,B2C,0
1.09,5.890000000000001,0.1,6.0,B2B,3
1.23,105.16,0.1,95.0,B2B,1
0.55,7.149999999999999,0.0,13.0,B2C,0
3.38,121.68,0.1,40.0,B2B,1
1.65,111.29,0.05,71.0,B2B,1
1.54,3.0799999999999983,0.0,2.0,B2C,0
1.26,6.299999999999997,0.0,5.0,B2C,0
1.25,86.62,0.1,77.0,B2B,1
4.88,19.52,0.0,4.0,B2C,2
1.71,66.6,0.05,41.0,B2B,3
1.71,17.1,0.0,10.0,B2C,0
1.27,10.16,0.0,8.0,B2C,0
0.55,3.299999999999997,0.0,6.0,B2C,0
0.55,7.699999999999999,0.0,14.0,B2C,0
2.28,53.35,0.1,26.0,B2B,3
0.74,49.91,0.05,71.0,B2B,3
1.25,105.19,0.15,99.0,B2B,1
1.28,85.95,0.15,79.0,B2B,1
0.69,17.04,0.05,26.0,B2B,3
0.73,21.5,0.05,31.0,B2B,3
2.39,72.66,0.05,32.0,B2B,3
1.52,65.66,0.1,48.0,B2B,1
0.45999999999999996,2.6199999999999974,0.05,6.0,B2B,3
1.3,76.05,0.1,65.0,B2B,1
1.63,24.45,0.0,15.0,B2C,0
4.88,53.68,0.0,11.0,B2C,2
1.32,77.22,0.1,65.0,B2B,1
1.32,56.43,0.05,45.0,B2B,3
0.75,24.3,0.1,36.0,B2B,3
0.74,37.96,0.1,57.0,B2B,3
1.26,8.82,0.0,7.0,B2C,0
1.35,14.11,0.05,11.0,B2B,3
1.61,11.27,0.0,7.0,B2C,0
0.7,19.28,0.05,29.0,B2B,3
1.58,69.05,0.05,46.0,B2B,3
1.12,13.439999999999998,0.0,12.0,B2C,0
0.82,59.24,0.15,85.0,B2B,1
1.2,38.88,0.1,36.0,B2B,3
1.6,108.8,0.15,80.0,B2B,1
2.58,140.35,0.15,64.0,B2B,1
1.58,22.12,0.0,14.0,B2C,0
1.99,39.7,0.05,21.0,B2B,3
1.43,101.67000000000002,0.1,79.0,B2B,1
0.55,6.600000000000001,0.0,12.0,B2C,0
0.9,17.1,0.05,20.0,B2B,3
2.05,8.2,0.0,4.0,B2C,0
3.66,141.64,0.1,43.0,B2B,1
2.48,42.16,0.15,20.0,B2B,3
1.16,24.24,0.05,22.0,B2B,3
2.5,81.0,0.1,36.0,B2B,1
3.51,96.69999999999999,0.05,29.0,B2B,2
1.38,120.47,0.1,97.0,B2B,1
1.61,17.71,0.0,11.0,B2C,0
1.04,20.75,0.05,21.0,B2B,3
0.91,2.729999999999997,0.0,3.0,B2C,0
3.67,3.490000000000002,0.05,1.0,B2B,2
1.12,13.439999999999998,0.0,12.0,B2C,0
0.6600000000000001,26.33,0.05,42.0,B2B,3
0.48,16.85,0.1,39.0,B2B,3
0.77,10.969999999999999,0.05,15.0,B2B,3
1.23,38.56,0.05,33.0,B2B,3
2.16,32.83,0.05,16.0,B2B,3
1.31,15.719999999999999,0.0,12.0,B2C,0
0.89,9.79,0.0,11.0,B2C,0
0.5899999999999999,1.1799999999999997,0.0,2.0,B2C,0
2.19,8.759999999999998,0.0,4.0,B2C,0
0.99,48.91,0.05,52.0,B2B,3
2.38,106.27,0.05,47.0,B2B,1
1.73,16.43,0.05,10.0,B2B,3
3.31,16.55,0.0,5.0,B2C,2
1.47,112.46,0.1,85.0,B2B,1
0.88,78.41,0.1,99.0,B2B,1
1.08,9.23,0.05,9.0,B2B,3
0.78,64.97,0.15,98.0,B2B,1
2.68,12.73,0.05,5.0,B2B,2
1.41,121.82,0.1,96.0,B2B,1
1.09,15.259999999999998,0.0,14.0,B2C,0
0.68,15.5,0.05,24.0,B2B,3
0.6000000000000001,14.04,0.1,26.0,B2B,3
0.79,10.509999999999998,0.05,14.0,B2B,3
1.79,80.55,0.1,50.0,B2B,1
1.26,7.559999999999999,0.0,6.0,B2C,0
2.22,28.86,0.0,13.0,B2C,0
0.49,0.46999999999999886,0.05,1.0,B2B,3
1.11,53.95,0.1,54.0,B2B,3
2.11,12.030000000000001,0.05,6.0,B2B,3
1.98,48.91,0.05,26.0,B2B,3
0.42999999999999994,1.6300000000000026,0.05,4.0,B2B,3
1.68,28.73,0.05,18.0,B2B,3
1.44,76.61,0.05,56.0,B2B,1
0.78,21.49,0.05,29.0,B2B,3
2.3,50.26,0.05,23.0,B2B,3
0.72,9.579999999999998,0.05,14.0,B2B,3
0.94,7.140000000000001,0.05,8.0,B2B,3
2.17,144.52,0.1,74.0,B2B,1
1.13,32.2,0.05,30.0,B2B,3
1.38,122.96,0.1,99.0,B2B,1
1.26,27.22,0.1,24.0,B2B,3
0.87,76.04,0.05,92.0,B2B,1
0.86,41.67,0.05,51.0,B2B,3
1.66,58.27,0.1,39.0,B2B,3
0.84,29.53,0.05,37.0,B2B,3
1.99,34.03,0.05,18.0,B2B,3
4.07,28.490000000000002,0.0,7.0,B2C,2
0.3400000000000001,16.8,0.05,52.0,B2B,3
4.07,4.07,0.0,1.0,B2C,2
1.69,3.3800000000000026,0.0,2.0,B2C,0
0.6400000000000001,23.71,0.05,39.0,B2B,3
0.3999999999999999,3.039999999999999,0.05,8.0,B2B,3
1.8,43.74,0.1,27.0,B2B,3
2.32,167.04,0.1,80.0,B2B,1
0.5899999999999999,8.259999999999998,0.0,14.0,B2C,0
0.77,20.48,0.05,28.0,B2B,3
2.34,145.2,0.15,73.0,B2B,1
1.19,15.469999999999999,0.0,13.0,B2C,0
1.6,54.4,0.15,40.0,B2B,1
0.99,76.18,0.05,81.0,B2B,1
3.18,65.83,0.1,23.0,B2B,2
0.91,10.009999999999998,0.0,11.0,B2C,0
1.24,50.65,0.05,43.0,B2B,3
1.13,87.46000000000001,0.1,86.0,B2B,1
1.96,77.62,0.1,44.0,B2B,1
2.63,19.99,0.05,8.0,B2B,2
2.19,31.21,0.05,15.0,B2B,3
2.44,157.62,0.05,68.0,B2B,1
0.76,27.36,0.1,40.0,B2B,3
2.83,150.56,0.05,56.0,B2B,1
2.45,12.25,0.0,5.0,B2C,0
0.3999999999999999,0.38000000000000256,0.05,1.0,B2B,3
1.68,20.16,0.0,12.0,B2C,0
0.54,21.03,0.05,41.0,B2B,3
0.99,0.990000000000002,0.0,1.0,B2C,0
1.5,76.95,0.1,57.0,B2B,1
1.08,30.78,0.05,30.0,B2B,3
2.72,2.450000000000003,0.1,1.0,B2B,3
4.74,28.44,0.0,6.0,B2C,2
1.21,71.87,0.1,66.0,B2B,1
1.25,27.309999999999995,0.05,23.0,B2B,3
1.03,76.17,0.15,87.0,B2B,1
2.24,2.1300000000000026,0.05,1.0,B2B,3
4.48,44.8,0.0,10.0,B2C,2
2.38,57.83,0.1,27.0,B2B,3
1.46,7.300000000000001,0.0,5.0,B2C,0
2.04,2.039999999999999,0.0,1.0,B2C,0
0.48,9.119999999999997,0.05,20.0,B2B,3
1.98,27.72,0.0,14.0,B2C,0
0.56,6.159999999999997,0.0,11.0,B2C,0
2.02,89.07999999999998,0.1,49.0,B2B,1
0.51,5.810000000000002,0.05,12.0,B2B,3
1.26,1.2000000000000028,0.05,1.0,B2B,3
2.93,26.37,0.0,9.0,B2C,2
1.44,47.88,0.05,35.0,B2B,3
1.02,34.88,0.1,38.0,B2B,3
0.76,64.3,0.1,94.0,B2B,1
0.6099999999999999,28.55,0.1,52.0,B2B,3
0.84,40.82,0.1,54.0,B2B,3
1.91,14.52,0.05,8.0,B2B,3
2.49,26.02,0.05,11.0,B2B,3
1.36,73.98,0.15,64.0,B2B,1
1.99,17.91,0.0,9.0,B2C,0
2.27,3.8599999999999994,0.15,2.0,B2B,3
1.51,51.64,0.05,36.0,B2B,3
1.46,10.219999999999999,0.0,7.0,B2C,0
1.92,7.68,0.0,4.0,B2C,0
2.34,18.72,0.0,8.0,B2C,0
1.55,98.81,0.15,75.0,B2B,1
2.25,79.09,0.05,37.0,B2B,1
2.78,151.22999999999996,0.15,64.0,B2B,1
0.87,15.7,0.05,19.0,B2B,3
2.27,12.939999999999998,0.05,6.0,B2B,3
0.6200000000000001,7.379999999999999,0.15,14.0,B2B,3
0.71,31.95,0.1,50.0,B2B,3
3.56,42.72,0.0,12.0,B2C,2
2.24,17.92,0.0,8.0,B2C,0
0.93,0.9299999999999997,0.0,1.0,B2C,0
2.28,137.6,0.15,71.0,B2B,1
1.71,8.55,0.0,5.0,B2C,0
2.3,52.44,0.05,24.0,B2B,3
0.89,38.45,0.1,48.0,B2B,3
1.33,1.3299999999999983,0.0,1.0,B2C,0
1.25,103.5,0.1,92.0,B2B,1
1.02,74.61,0.05,77.0,B2B,1
2.22,15.54,0.0,7.0,B2C,0
3.23,38.76,0.0,12.0,B2C,2
0.92,25.35,0.05,29.0,B2B,3
1.97,29.94,0.05,16.0,B2B,3
2.32,98.14000000000001,0.1,47.0,B2B,1
1.57,99.93,0.05,67.0,B2B,1
1.53,10.71,0.0,7.0,B2C,0
1.99,15.920000000000002,0.0,8.0,B2C,0
0.6299999999999999,0.6300000000000026,0.0,1.0,B2C,0
3.31,3.3100000000000023,0.0,1.0,B2C,2
1.21,75.08,0.15,73.0,B2B,1
0.88,52.36,0.15,70.0,B2B,1
1.77,106.82,0.15,71.0,B2B,1
1.49,64.37,0.1,48.0,B2B,1
1.29,44.12,0.05,36.0,B2B,3
3.04,43.32,0.05,15.0,B2B,2
0.88,66.53,0.1,84.0,B2B,1
0.72,44.06,0.1,68.0,B2B,1
1.36,45.29,0.1,37.0,B2B,3
1.39,108.28,0.05,82.0,B2B,1
0.94,5.359999999999999,0.05,6.0,B2B,3
0.94,79.9,0.15,100.0,B2B,1
1.75,94.76,0.05,57.0,B2B,1
1.11,61.16,0.05,58.0,B2B,3
1.71,23.94,0.0,14.0,B2C,0
0.83,8.670000000000002,0.05,11.0,B2B,3
2.57,19.66,0.15,9.0,B2B,3
1.04,13.52,0.0,13.0,B2C,0
1.33,79.6,0.05,63.0,B2B,1
0.99,55.54,0.15,66.0,B2B,1
1.07,9.630000000000003,0.0,9.0,B2C,0
1.14,57.46,0.1,56.0,B2B,1
1.91,12.7,0.05,7.0,B2B,3
2.22,25.31,0.05,12.0,B2B,3
0.56,15.71,0.15,33.0,B2B,3
1.71,93.02,0.15,64.0,B2B,1
1.16,56.2,0.05,51.0,B2B,3
0.49,1.9600000000000009,0.0,4.0,B2C,0
2.41,6.509999999999998,0.1,3.0,B2B,3
1.98,21.78,0.0,11.0,B2C,0
1.53,17.44,0.05,12.0,B2B,3
3.27,46.6,0.05,15.0,B2B,2
1.14,12.54,0.0,11.0,B2C,0
0.89,69.69,0.1,87.0,B2B,1
0.96,1.9200000000000017,0.0,2.0,B2C,0
2.34,9.36,0.0,4.0,B2C,0
4.34,8.25,0.05,2.0,B2B,2
0.96,0.8599999999999994,0.1,1.0,B2B,3
0.75,9.98,0.05,14.0,B2B,3
1.92,7.68,0.0,4.0,B2C,0
1.46,130.09,0.1,99.0,B2B,1
4.22,54.86,0.0,13.0,B2C,2
2.18,17.44,0.0,8.0,B2C,0
1.92,67.49,0.05,37.0,B2B,3
2.71,39.02,0.1,16.0,B2B,3
0.77,36.04,0.1,52.0,B2B,3
1.91,21.11,0.15,13.0,B2B,3
0.98,22.34,0.05,24.0,B2B,3
1.16,9.280000000000001,0.0,8.0,B2C,0
6.0,34.2,0.05,6.0,B2B,2
1.42,1.3500000000000014,0.05,1.0,B2B,3
1.01,38.18,0.1,42.0,B2B,3
1.72,128.48,0.1,83.0,B2B,1
1.07,9.630000000000003,0.0,9.0,B2C,0
0.99,4.950000000000003,0.0,5.0,B2C,0
0.52,31.36,0.1,67.0,B2B,3
0.69,44.09,0.1,71.0,B2B,1
2.43,150.9,0.1,69.0,B2B,1
1.02,17.44,0.05,18.0,B2B,3
1.38,22.29,0.05,17.0,B2B,3
0.87,28.97,0.1,37.0,B2B,3
0.72,0.6799999999999997,0.05,1.0,B2B,3
0.78,18.52,0.05,25.0,B2B,3
1.42,21.3,0.0,15.0,B2C,0
2.53,52.37,0.1,23.0,B2B,3
1.21,53.36,0.1,49.0,B2B,3
1.72,103.8,0.15,71.0,B2B,1
2.25,70.88,0.1,35.0,B2B,1
0.98,79.13,0.05,85.0,B2B,1
0.83,29.17,0.05,37.0,B2B,3
0.98,44.69,0.05,48.0,B2B,3
1.08,5.399999999999999,0.0,5.0,B2C,0
0.93,32.69,0.05,37.0,B2B,3
2.38,42.96,0.05,19.0,B2B,3
0.49,10.71,0.05,23.0,B2B,3
2.75,29.7,0.1,12.0,B2B,3
1.13,92.21,0.15,96.0,B2B,1
1.01,11.509999999999998,0.05,12.0,B2B,3
0.6499999999999999,3.8999999999999986,0.0,6.0,B2C,0
0.52,4.939999999999998,0.05,10.0,B2B,3
1.83,90.58000000000001,0.1,55.0,B2B,1
4.35,13.05,0.0,3.0,B2C,2
0.3999999999999999,1.1400000000000006,0.05,3.0,B2B,3
1.14,3.4200000000000017,0.0,3.0,B2C,0
2.1,2.0,0.05,1.0,B2B,3
2.12,26.18,0.05,13.0,B2B,3
0.49,23.32,0.15,56.0,B2B,3
2.64,60.19,0.05,24.0,B2B,3
0.55,2.200000000000003,0.0,4.0,B2C,0
0.3500000000000001,0.3299999999999983,0.05,1.0,B2B,3
2.35,7.050000000000001,0.0,3.0,B2C,0
1.9,71.82,0.1,42.0,B2B,1
4.07,48.84,0.0,12.0,B2C,2
2.83,118.29,0.05,44.0,B2B,1
1.02,9.689999999999998,0.05,10.0,B2B,3
0.6699999999999999,22.91,0.1,38.0,B2B,3
1.91,159.09999999999997,0.15,98.0,B2B,1
1.99,9.95,0.0,5.0,B2C,0
3.26,158.44,0.1,54.0,B2B,1
0.78,4.450000000000003,0.05,6.0,B2B,3
0.89,22.83,0.05,27.0,B2B,3
1.74,110.92,0.15,75.0,B2B,1
0.6400000000000001,4.480000000000004,0.0,7.0,B2C,0
1.52,95.3,0.05,66.0,B2B,1
3.72,134.29,0.05,38.0,B2B,1
0.6000000000000001,9.18,0.1,17.0,B2B,3
1.6,86.4,0.1,60.0,B2B,1
1.53,1.5300000000000011,0.0,1.0,B2C,0
2.37,23.46,0.1,11.0,B2B,3
1.47,21.17,0.1,16.0,B2B,3
1.1,21.94,0.05,21.0,B2B,3
1.09,4.359999999999999,0.0,4.0,B2C,0
0.94,33.93,0.05,38.0,B2B,3
0.6000000000000001,7.559999999999999,0.1,14.0,B2B,3
2.09,29.78,0.05,15.0,B2B,3
0.95,49.64,0.05,55.0,B2B,3
0.69,27.53,0.05,42.0,B2B,3
1.19,93.18,0.1,87.0,B2B,1
1.55,12.399999999999999,0.0,8.0,B2C,0
1.02,4.079999999999998,0.0,4.0,B2C,0
1.44,28.73,0.05,21.0,B2B,3
0.6400000000000001,48.42,0.15,89.0,B2B,1
0.73,2.0799999999999983,0.05,3.0,B2B,3
1.54,128.74,0.05,88.0,B2B,1
1.64,9.84,0.0,6.0,B2C,0
4.3,167.48,0.05,41.0,B2B,1
1.73,143.24,0.1,92.0,B2B,1
0.71,12.14,0.05,18.0,B2B,3
2.58,18.58,0.1,8.0,B2B,3
1.96,68.8,0.1,39.0,B2B,1
0.89,7.120000000000001,0.0,8.0,B2C,0
2.04,30.6,0.0,15.0,B2C,0
0.96,0.9600000000000009,0.0,1.0,B2C,0
2.59,63.97,0.05,26.0,B2B,3
2.29,34.81,0.05,16.0,B2B,3
0.79,0.7100000000000009,0.1,1.0,B2B,3
1.14,3.25,0.05,3.0,B2B,3
